filename,width,height,class,xmin,ymin,xmax,ymax
1277108851Image000016.jpg,20,19,GIVE_WAY,594,503,614,522
1277108851Image000016.jpg,17,18,OTHER,593,522,610,540
1277108851Image000016.jpg,24,25,PEDESTRIAN_CROSSING,304,461,328,486
1277108851Image000016.jpg,22,24,PASS_RIGHT_SIDE,302,485,324,509
1277108851Image000016.jpg,19,18,PEDESTRIAN_CROSSING,57,467,76,485
1277108851Image000016.jpg,10,12,GIVE_WAY,806,517,816,529
1277108851Image000016.jpg,12,12,OTHER,805,529,817,541
1277108851Image000016.jpg,20,19,PEDESTRIAN_CROSSING,559,488,579,507
1277108851Image000016.jpg,20,19,GIVE_WAY,594,503,614,522
1277108851Image000016.jpg,17,18,OTHER,593,522,610,540
1277108851Image000016.jpg,24,25,PEDESTRIAN_CROSSING,304,461,328,486
1277108851Image000016.jpg,22,24,PASS_RIGHT_SIDE,302,485,324,509
1277108851Image000016.jpg,19,18,PEDESTRIAN_CROSSING,57,467,76,485
1277108851Image000016.jpg,10,12,GIVE_WAY,806,517,816,529
1277108851Image000016.jpg,12,12,OTHER,805,529,817,541
1277108851Image000021.jpg,20,24,PEDESTRIAN_CROSSING,580,488,600,512
1277108851Image000021.jpg,20,20,GIVE_WAY,615,506,635,526
1277108851Image000021.jpg,18,23,OTHER,614,526,632,549
1277108851Image000021.jpg,24,24,PEDESTRIAN_CROSSING,297,461,321,485
1277108851Image000021.jpg,28,28,PASS_RIGHT_SIDE,295,489,323,517
1277108851Image000021.jpg,18,20,PEDESTRIAN_CROSSING,27,470,45,490
1277108851Image000021.jpg,6,14,GIVE_WAY,839,523,845,537
1277108851Image000021.jpg,6,13,OTHER,838,537,844,550
1277108851Image000021.jpg,20,24,PEDESTRIAN_CROSSING,580,488,600,512
1277108851Image000021.jpg,20,20,GIVE_WAY,615,506,635,526
1277108851Image000021.jpg,18,23,OTHER,614,526,632,549
1277108851Image000021.jpg,24,24,PEDESTRIAN_CROSSING,297,461,321,485
1277108851Image000021.jpg,28,28,PASS_RIGHT_SIDE,295,489,323,517
1277108851Image000021.jpg,18,20,PEDESTRIAN_CROSSING,27,470,45,490
1277108851Image000021.jpg,6,14,GIVE_WAY,839,523,845,537
1277108851Image000021.jpg,6,13,OTHER,838,537,844,550
1277108851Image000021.jpg,20,24,PEDESTRIAN_CROSSING,580,488,600,512
1277108851Image000021.jpg,20,20,GIVE_WAY,615,506,635,526
1277108851Image000021.jpg,18,23,OTHER,614,526,632,549
1277108851Image000021.jpg,24,24,PEDESTRIAN_CROSSING,297,461,321,485
1277108851Image000021.jpg,28,28,PASS_RIGHT_SIDE,295,489,323,517
1277108851Image000021.jpg,18,20,PEDESTRIAN_CROSSING,27,470,45,490
1277108851Image000021.jpg,6,14,GIVE_WAY,839,523,845,537
1277108851Image000021.jpg,6,13,OTHER,838,537,844,550
1277108851Image000021.jpg,20,24,PEDESTRIAN_CROSSING,580,488,600,512
1277108851Image000021.jpg,20,20,GIVE_WAY,615,506,635,526
1277108851Image000021.jpg,18,23,OTHER,614,526,632,549
1277108851Image000021.jpg,24,24,PEDESTRIAN_CROSSING,297,461,321,485
1277108851Image000021.jpg,28,28,PASS_RIGHT_SIDE,295,489,323,517
1277108851Image000021.jpg,18,20,PEDESTRIAN_CROSSING,27,470,45,490
1277108851Image000021.jpg,6,14,GIVE_WAY,839,523,845,537
1277108851Image000021.jpg,6,13,OTHER,838,537,844,550
1277108851Image000021.jpg,20,24,PEDESTRIAN_CROSSING,580,488,600,512
1277108851Image000021.jpg,20,20,GIVE_WAY,615,506,635,526
1277108851Image000021.jpg,18,23,OTHER,614,526,632,549
1277108851Image000021.jpg,24,24,PEDESTRIAN_CROSSING,297,461,321,485
1277108851Image000021.jpg,28,28,PASS_RIGHT_SIDE,295,489,323,517
1277108851Image000021.jpg,18,20,PEDESTRIAN_CROSSING,27,470,45,490
1277108851Image000021.jpg,6,14,GIVE_WAY,839,523,845,537
1277108851Image000021.jpg,6,13,OTHER,838,537,844,550
1277108851Image000021.jpg,20,24,PEDESTRIAN_CROSSING,580,488,600,512
1277108851Image000021.jpg,20,20,GIVE_WAY,615,506,635,526
1277108851Image000021.jpg,18,23,OTHER,614,526,632,549
1277108851Image000021.jpg,24,24,PEDESTRIAN_CROSSING,297,461,321,485
1277108851Image000021.jpg,28,28,PASS_RIGHT_SIDE,295,489,323,517
1277108851Image000021.jpg,18,20,PEDESTRIAN_CROSSING,27,470,45,490
1277108851Image000021.jpg,6,14,GIVE_WAY,839,523,845,537
1277108851Image000021.jpg,6,13,OTHER,838,537,844,550
1277108851Image000021.jpg,20,24,PEDESTRIAN_CROSSING,580,488,600,512
1277108851Image000021.jpg,20,20,GIVE_WAY,615,506,635,526
1277108851Image000021.jpg,18,23,OTHER,614,526,632,549
1277108851Image000021.jpg,24,24,PEDESTRIAN_CROSSING,297,461,321,485
1277108851Image000021.jpg,28,28,PASS_RIGHT_SIDE,295,489,323,517
1277108851Image000021.jpg,18,20,PEDESTRIAN_CROSSING,27,470,45,490
1277108851Image000021.jpg,6,14,GIVE_WAY,839,523,845,537
1277108851Image000021.jpg,6,13,OTHER,838,537,844,550
1277108851Image000021.jpg,20,24,PEDESTRIAN_CROSSING,580,488,600,512
1277108851Image000021.jpg,20,20,GIVE_WAY,615,506,635,526
1277108851Image000021.jpg,18,23,OTHER,614,526,632,549
1277108851Image000021.jpg,24,24,PEDESTRIAN_CROSSING,297,461,321,485
1277108851Image000021.jpg,28,28,PASS_RIGHT_SIDE,295,489,323,517
1277108851Image000021.jpg,18,20,PEDESTRIAN_CROSSING,27,470,45,490
1277108851Image000021.jpg,6,14,GIVE_WAY,839,523,845,537
1277108851Image000021.jpg,6,13,OTHER,838,537,844,550
1277108851Image000021.jpg,20,24,PEDESTRIAN_CROSSING,580,488,600,512
1277108851Image000021.jpg,20,20,GIVE_WAY,615,506,635,526
1277108851Image000021.jpg,18,23,OTHER,614,526,632,549
1277108851Image000021.jpg,24,24,PEDESTRIAN_CROSSING,297,461,321,485
1277108851Image000021.jpg,28,28,PASS_RIGHT_SIDE,295,489,323,517
1277108851Image000021.jpg,18,20,PEDESTRIAN_CROSSING,27,470,45,490
1277108851Image000021.jpg,6,14,GIVE_WAY,839,523,845,537
1277108851Image000021.jpg,6,13,OTHER,838,537,844,550
1277108851Image000026.jpg,24,25,PEDESTRIAN_CROSSING,294,454,318,479
1277108851Image000026.jpg,30,29,PASS_RIGHT_SIDE,290,480,320,509
1277108851Image000026.jpg,24,25,PEDESTRIAN_CROSSING,605,480,629,505
1277108851Image000026.jpg,25,22,GIVE_WAY,639,501,664,523
1277108851Image000026.jpg,18,19,OTHER,640,526,658,545
1277108851Image000026.jpg,19,24,PEDESTRIAN_CROSSING,3,465,22,489
1277108851Image000026.jpg,6,15,GIVE_WAY,869,517,875,532
1277108851Image000026.jpg,7,15,OTHER,867,531,874,546
1277108851Image000026.jpg,24,25,PEDESTRIAN_CROSSING,294,454,318,479
1277108851Image000026.jpg,30,29,PASS_RIGHT_SIDE,290,480,320,509
1277108851Image000026.jpg,24,25,PEDESTRIAN_CROSSING,605,480,629,505
1277108851Image000026.jpg,25,22,GIVE_WAY,639,501,664,523
1277108851Image000026.jpg,18,19,OTHER,640,526,658,545
1277108851Image000026.jpg,19,24,PEDESTRIAN_CROSSING,3,465,22,489
1277108851Image000026.jpg,6,15,GIVE_WAY,869,517,875,532
1277108851Image000026.jpg,7,15,OTHER,867,531,874,546
1277108851Image000026.jpg,24,25,PEDESTRIAN_CROSSING,294,454,318,479
1277108851Image000026.jpg,30,29,PASS_RIGHT_SIDE,290,480,320,509
1277108851Image000026.jpg,24,25,PEDESTRIAN_CROSSING,605,480,629,505
1277108851Image000026.jpg,25,22,GIVE_WAY,639,501,664,523
1277108851Image000026.jpg,18,19,OTHER,640,526,658,545
1277108851Image000026.jpg,19,24,PEDESTRIAN_CROSSING,3,465,22,489
1277108851Image000026.jpg,6,15,GIVE_WAY,869,517,875,532
1277108851Image000026.jpg,7,15,OTHER,867,531,874,546
1277108851Image000026.jpg,24,25,PEDESTRIAN_CROSSING,294,454,318,479
1277108851Image000026.jpg,30,29,PASS_RIGHT_SIDE,290,480,320,509
1277108851Image000026.jpg,24,25,PEDESTRIAN_CROSSING,605,480,629,505
1277108851Image000026.jpg,25,22,GIVE_WAY,639,501,664,523
1277108851Image000026.jpg,18,19,OTHER,640,526,658,545
1277108851Image000026.jpg,19,24,PEDESTRIAN_CROSSING,3,465,22,489
1277108851Image000026.jpg,6,15,GIVE_WAY,869,517,875,532
1277108851Image000026.jpg,7,15,OTHER,867,531,874,546
1277108851Image000026.jpg,24,25,PEDESTRIAN_CROSSING,294,454,318,479
1277108851Image000026.jpg,30,29,PASS_RIGHT_SIDE,290,480,320,509
1277108851Image000026.jpg,24,25,PEDESTRIAN_CROSSING,605,480,629,505
1277108851Image000026.jpg,25,22,GIVE_WAY,639,501,664,523
1277108851Image000026.jpg,18,19,OTHER,640,526,658,545
1277108851Image000026.jpg,19,24,PEDESTRIAN_CROSSING,3,465,22,489
1277108851Image000026.jpg,6,15,GIVE_WAY,869,517,875,532
1277108851Image000026.jpg,7,15,OTHER,867,531,874,546
1277108851Image000026.jpg,24,25,PEDESTRIAN_CROSSING,294,454,318,479
1277108851Image000026.jpg,30,29,PASS_RIGHT_SIDE,290,480,320,509
1277108851Image000026.jpg,24,25,PEDESTRIAN_CROSSING,605,480,629,505
1277108851Image000026.jpg,25,22,GIVE_WAY,639,501,664,523
1277108851Image000026.jpg,18,19,OTHER,640,526,658,545
1277108851Image000026.jpg,19,24,PEDESTRIAN_CROSSING,3,465,22,489
1277108851Image000026.jpg,6,15,GIVE_WAY,869,517,875,532
1277108851Image000026.jpg,7,15,OTHER,867,531,874,546
1277108851Image000026.jpg,24,25,PEDESTRIAN_CROSSING,294,454,318,479
1277108851Image000026.jpg,30,29,PASS_RIGHT_SIDE,290,480,320,509
1277108851Image000026.jpg,24,25,PEDESTRIAN_CROSSING,605,480,629,505
1277108851Image000026.jpg,25,22,GIVE_WAY,639,501,664,523
1277108851Image000026.jpg,18,19,OTHER,640,526,658,545
1277108851Image000026.jpg,19,24,PEDESTRIAN_CROSSING,3,465,22,489
1277108851Image000026.jpg,6,15,GIVE_WAY,869,517,875,532
1277108851Image000026.jpg,7,15,OTHER,867,531,874,546
1277108851Image000026.jpg,24,25,PEDESTRIAN_CROSSING,294,454,318,479
1277108851Image000026.jpg,30,29,PASS_RIGHT_SIDE,290,480,320,509
1277108851Image000026.jpg,24,25,PEDESTRIAN_CROSSING,605,480,629,505
1277108851Image000026.jpg,25,22,GIVE_WAY,639,501,664,523
1277108851Image000026.jpg,18,19,OTHER,640,526,658,545
1277108851Image000026.jpg,19,24,PEDESTRIAN_CROSSING,3,465,22,489
1277108851Image000026.jpg,6,15,GIVE_WAY,869,517,875,532
1277108851Image000026.jpg,7,15,OTHER,867,531,874,546
1277108851Image000026.jpg,24,25,PEDESTRIAN_CROSSING,294,454,318,479
1277108851Image000026.jpg,30,29,PASS_RIGHT_SIDE,290,480,320,509
1277108851Image000026.jpg,24,25,PEDESTRIAN_CROSSING,605,480,629,505
1277108851Image000026.jpg,25,22,GIVE_WAY,639,501,664,523
1277108851Image000026.jpg,18,19,OTHER,640,526,658,545
1277108851Image000026.jpg,19,24,PEDESTRIAN_CROSSING,3,465,22,489
1277108851Image000026.jpg,6,15,GIVE_WAY,869,517,875,532
1277108851Image000026.jpg,7,15,OTHER,867,531,874,546
1277108851Image000031.jpg,29,29,PEDESTRIAN_CROSSING,285,462,314,491
1277108851Image000031.jpg,36,33,PASS_RIGHT_SIDE,280,495,316,528
1277108851Image000031.jpg,30,31,PEDESTRIAN_CROSSING,636,490,666,521
1277108851Image000031.jpg,25,22,GIVE_WAY,669,520,694,542
1277108851Image000031.jpg,21,21,OTHER,669,545,690,566
1277108851Image000031.jpg,9,14,GIVE_WAY,906,538,915,552
1277108851Image000031.jpg,7,15,OTHER,904,552,911,567
1277108851Image000031.jpg,29,29,PEDESTRIAN_CROSSING,285,462,314,491
1277108851Image000031.jpg,36,33,PASS_RIGHT_SIDE,280,495,316,528
1277108851Image000031.jpg,30,31,PEDESTRIAN_CROSSING,636,490,666,521
1277108851Image000031.jpg,25,22,GIVE_WAY,669,520,694,542
1277108851Image000031.jpg,21,21,OTHER,669,545,690,566
1277108851Image000031.jpg,9,14,GIVE_WAY,906,538,915,552
1277108851Image000031.jpg,7,15,OTHER,904,552,911,567
1277108851Image000031.jpg,29,29,PEDESTRIAN_CROSSING,285,462,314,491
1277108851Image000031.jpg,36,33,PASS_RIGHT_SIDE,280,495,316,528
1277108851Image000031.jpg,30,31,PEDESTRIAN_CROSSING,636,490,666,521
1277108851Image000031.jpg,25,22,GIVE_WAY,669,520,694,542
1277108851Image000031.jpg,21,21,OTHER,669,545,690,566
1277108851Image000031.jpg,9,14,GIVE_WAY,906,538,915,552
1277108851Image000031.jpg,7,15,OTHER,904,552,911,567
1277108851Image000031.jpg,29,29,PEDESTRIAN_CROSSING,285,462,314,491
1277108851Image000031.jpg,36,33,PASS_RIGHT_SIDE,280,495,316,528
1277108851Image000031.jpg,30,31,PEDESTRIAN_CROSSING,636,490,666,521
1277108851Image000031.jpg,25,22,GIVE_WAY,669,520,694,542
1277108851Image000031.jpg,21,21,OTHER,669,545,690,566
1277108851Image000031.jpg,9,14,GIVE_WAY,906,538,915,552
1277108851Image000031.jpg,7,15,OTHER,904,552,911,567
1277108851Image000031.jpg,29,29,PEDESTRIAN_CROSSING,285,462,314,491
1277108851Image000031.jpg,36,33,PASS_RIGHT_SIDE,280,495,316,528
1277108851Image000031.jpg,30,31,PEDESTRIAN_CROSSING,636,490,666,521
1277108851Image000031.jpg,25,22,GIVE_WAY,669,520,694,542
1277108851Image000031.jpg,21,21,OTHER,669,545,690,566
1277108851Image000031.jpg,9,14,GIVE_WAY,906,538,915,552
1277108851Image000031.jpg,7,15,OTHER,904,552,911,567
1277108851Image000031.jpg,29,29,PEDESTRIAN_CROSSING,285,462,314,491
1277108851Image000031.jpg,36,33,PASS_RIGHT_SIDE,280,495,316,528
1277108851Image000031.jpg,30,31,PEDESTRIAN_CROSSING,636,490,666,521
1277108851Image000031.jpg,25,22,GIVE_WAY,669,520,694,542
1277108851Image000031.jpg,21,21,OTHER,669,545,690,566
1277108851Image000031.jpg,9,14,GIVE_WAY,906,538,915,552
1277108851Image000031.jpg,7,15,OTHER,904,552,911,567
1277108851Image000031.jpg,29,29,PEDESTRIAN_CROSSING,285,462,314,491
1277108851Image000031.jpg,36,33,PASS_RIGHT_SIDE,280,495,316,528
1277108851Image000031.jpg,30,31,PEDESTRIAN_CROSSING,636,490,666,521
1277108851Image000031.jpg,25,22,GIVE_WAY,669,520,694,542
1277108851Image000031.jpg,21,21,OTHER,669,545,690,566
1277108851Image000031.jpg,9,14,GIVE_WAY,906,538,915,552
1277108851Image000031.jpg,7,15,OTHER,904,552,911,567
1277108851Image000031.jpg,29,29,PEDESTRIAN_CROSSING,285,462,314,491
1277108851Image000031.jpg,36,33,PASS_RIGHT_SIDE,280,495,316,528
1277108851Image000031.jpg,30,31,PEDESTRIAN_CROSSING,636,490,666,521
1277108851Image000031.jpg,25,22,GIVE_WAY,669,520,694,542
1277108851Image000031.jpg,21,21,OTHER,669,545,690,566
1277108851Image000031.jpg,9,14,GIVE_WAY,906,538,915,552
1277108851Image000031.jpg,7,15,OTHER,904,552,911,567
1277108851Image000041.jpg,44,45,PEDESTRIAN_CROSSING,214,412,258,457
1277108851Image000041.jpg,50,50,PASS_RIGHT_SIDE,209,462,259,512
1277108851Image000041.jpg,43,45,PEDESTRIAN_CROSSING,761,439,804,484
1277108851Image000041.jpg,32,31,GIVE_WAY,765,495,797,526
1277108851Image000041.jpg,27,29,OTHER,767,527,794,556
1277108851Image000041.jpg,9,17,GIVE_WAY,1010,514,1019,531
1277108851Image000041.jpg,7,17,OTHER,1009,531,1016,548
1277108851Image000041.jpg,11,10,80_SIGN,506,544,517,554
1277108851Image000041.jpg,11,12,PRIORITY_ROAD,505,553,516,565
1277108851Image000041.jpg,13,12,80_SIGN,290,548,303,560
1277108851Image000041.jpg,44,45,PEDESTRIAN_CROSSING,214,412,258,457
1277108851Image000041.jpg,50,50,PASS_RIGHT_SIDE,209,462,259,512
1277108851Image000041.jpg,43,45,PEDESTRIAN_CROSSING,761,439,804,484
1277108851Image000041.jpg,32,31,GIVE_WAY,765,495,797,526
1277108851Image000041.jpg,27,29,OTHER,767,527,794,556
1277108851Image000041.jpg,9,17,GIVE_WAY,1010,514,1019,531
1277108851Image000041.jpg,7,17,OTHER,1009,531,1016,548
1277108851Image000041.jpg,11,10,80_SIGN,506,544,517,554
1277108851Image000041.jpg,11,12,PRIORITY_ROAD,505,553,516,565
1277108851Image000041.jpg,13,12,80_SIGN,290,548,303,560
1277108851Image000041.jpg,44,45,PEDESTRIAN_CROSSING,214,412,258,457
1277108851Image000041.jpg,50,50,PASS_RIGHT_SIDE,209,462,259,512
1277108851Image000041.jpg,43,45,PEDESTRIAN_CROSSING,761,439,804,484
1277108851Image000041.jpg,32,31,GIVE_WAY,765,495,797,526
1277108851Image000041.jpg,27,29,OTHER,767,527,794,556
1277108851Image000041.jpg,9,17,GIVE_WAY,1010,514,1019,531
1277108851Image000041.jpg,7,17,OTHER,1009,531,1016,548
1277108851Image000041.jpg,11,10,80_SIGN,506,544,517,554
1277108851Image000041.jpg,11,12,PRIORITY_ROAD,505,553,516,565
1277108851Image000041.jpg,13,12,80_SIGN,290,548,303,560
1277108851Image000041.jpg,44,45,PEDESTRIAN_CROSSING,214,412,258,457
1277108851Image000041.jpg,50,50,PASS_RIGHT_SIDE,209,462,259,512
1277108851Image000041.jpg,43,45,PEDESTRIAN_CROSSING,761,439,804,484
1277108851Image000041.jpg,32,31,GIVE_WAY,765,495,797,526
1277108851Image000041.jpg,27,29,OTHER,767,527,794,556
1277108851Image000041.jpg,9,17,GIVE_WAY,1010,514,1019,531
1277108851Image000041.jpg,7,17,OTHER,1009,531,1016,548
1277108851Image000041.jpg,11,10,80_SIGN,506,544,517,554
1277108851Image000041.jpg,11,12,PRIORITY_ROAD,505,553,516,565
1277108851Image000041.jpg,13,12,80_SIGN,290,548,303,560
1277108851Image000041.jpg,44,45,PEDESTRIAN_CROSSING,214,412,258,457
1277108851Image000041.jpg,50,50,PASS_RIGHT_SIDE,209,462,259,512
1277108851Image000041.jpg,43,45,PEDESTRIAN_CROSSING,761,439,804,484
1277108851Image000041.jpg,32,31,GIVE_WAY,765,495,797,526
1277108851Image000041.jpg,27,29,OTHER,767,527,794,556
1277108851Image000041.jpg,9,17,GIVE_WAY,1010,514,1019,531
1277108851Image000041.jpg,7,17,OTHER,1009,531,1016,548
1277108851Image000041.jpg,11,10,80_SIGN,506,544,517,554
1277108851Image000041.jpg,11,12,PRIORITY_ROAD,505,553,516,565
1277108851Image000041.jpg,13,12,80_SIGN,290,548,303,560
1277108851Image000041.jpg,44,45,PEDESTRIAN_CROSSING,214,412,258,457
1277108851Image000041.jpg,50,50,PASS_RIGHT_SIDE,209,462,259,512
1277108851Image000041.jpg,43,45,PEDESTRIAN_CROSSING,761,439,804,484
1277108851Image000041.jpg,32,31,GIVE_WAY,765,495,797,526
1277108851Image000041.jpg,27,29,OTHER,767,527,794,556
1277108851Image000041.jpg,9,17,GIVE_WAY,1010,514,1019,531
1277108851Image000041.jpg,7,17,OTHER,1009,531,1016,548
1277108851Image000041.jpg,11,10,80_SIGN,506,544,517,554
1277108851Image000041.jpg,11,12,PRIORITY_ROAD,505,553,516,565
1277108851Image000041.jpg,13,12,80_SIGN,290,548,303,560
1277108851Image000041.jpg,44,45,PEDESTRIAN_CROSSING,214,412,258,457
1277108851Image000041.jpg,50,50,PASS_RIGHT_SIDE,209,462,259,512
1277108851Image000041.jpg,43,45,PEDESTRIAN_CROSSING,761,439,804,484
1277108851Image000041.jpg,32,31,GIVE_WAY,765,495,797,526
1277108851Image000041.jpg,27,29,OTHER,767,527,794,556
1277108851Image000041.jpg,9,17,GIVE_WAY,1010,514,1019,531
1277108851Image000041.jpg,7,17,OTHER,1009,531,1016,548
1277108851Image000041.jpg,11,10,80_SIGN,506,544,517,554
1277108851Image000041.jpg,11,12,PRIORITY_ROAD,505,553,516,565
1277108851Image000041.jpg,13,12,80_SIGN,290,548,303,560
1277108851Image000041.jpg,44,45,PEDESTRIAN_CROSSING,214,412,258,457
1277108851Image000041.jpg,50,50,PASS_RIGHT_SIDE,209,462,259,512
1277108851Image000041.jpg,43,45,PEDESTRIAN_CROSSING,761,439,804,484
1277108851Image000041.jpg,32,31,GIVE_WAY,765,495,797,526
1277108851Image000041.jpg,27,29,OTHER,767,527,794,556
1277108851Image000041.jpg,9,17,GIVE_WAY,1010,514,1019,531
1277108851Image000041.jpg,7,17,OTHER,1009,531,1016,548
1277108851Image000041.jpg,11,10,80_SIGN,506,544,517,554
1277108851Image000041.jpg,11,12,PRIORITY_ROAD,505,553,516,565
1277108851Image000041.jpg,13,12,80_SIGN,290,548,303,560
1277108851Image000041.jpg,44,45,PEDESTRIAN_CROSSING,214,412,258,457
1277108851Image000041.jpg,50,50,PASS_RIGHT_SIDE,209,462,259,512
1277108851Image000041.jpg,43,45,PEDESTRIAN_CROSSING,761,439,804,484
1277108851Image000041.jpg,32,31,GIVE_WAY,765,495,797,526
1277108851Image000041.jpg,27,29,OTHER,767,527,794,556
1277108851Image000041.jpg,9,17,GIVE_WAY,1010,514,1019,531
1277108851Image000041.jpg,7,17,OTHER,1009,531,1016,548
1277108851Image000041.jpg,11,10,80_SIGN,506,544,517,554
1277108851Image000041.jpg,11,12,PRIORITY_ROAD,505,553,516,565
1277108851Image000041.jpg,13,12,80_SIGN,290,548,303,560
1277108851Image000041.jpg,44,45,PEDESTRIAN_CROSSING,214,412,258,457
1277108851Image000041.jpg,50,50,PASS_RIGHT_SIDE,209,462,259,512
1277108851Image000041.jpg,43,45,PEDESTRIAN_CROSSING,761,439,804,484
1277108851Image000041.jpg,32,31,GIVE_WAY,765,495,797,526
1277108851Image000041.jpg,27,29,OTHER,767,527,794,556
1277108851Image000041.jpg,9,17,GIVE_WAY,1010,514,1019,531
1277108851Image000041.jpg,7,17,OTHER,1009,531,1016,548
1277108851Image000041.jpg,11,10,80_SIGN,506,544,517,554
1277108851Image000041.jpg,11,12,PRIORITY_ROAD,505,553,516,565
1277108851Image000041.jpg,13,12,80_SIGN,290,548,303,560
1277108851Image000041.jpg,44,45,PEDESTRIAN_CROSSING,214,412,258,457
1277108851Image000041.jpg,50,50,PASS_RIGHT_SIDE,209,462,259,512
1277108851Image000041.jpg,43,45,PEDESTRIAN_CROSSING,761,439,804,484
1277108851Image000041.jpg,32,31,GIVE_WAY,765,495,797,526
1277108851Image000041.jpg,27,29,OTHER,767,527,794,556
1277108851Image000041.jpg,9,17,GIVE_WAY,1010,514,1019,531
1277108851Image000041.jpg,7,17,OTHER,1009,531,1016,548
1277108851Image000041.jpg,11,10,80_SIGN,506,544,517,554
1277108851Image000041.jpg,11,12,PRIORITY_ROAD,505,553,516,565
1277108851Image000041.jpg,13,12,80_SIGN,290,548,303,560
1277108851Image000046.jpg,56,59,PEDESTRIAN_CROSSING,140,367,196,426
1277108851Image000046.jpg,65,66,PASS_RIGHT_SIDE,133,436,198,502
1277108851Image000046.jpg,54,58,PEDESTRIAN_CROSSING,863,396,917,454
1277108851Image000046.jpg,31,36,GIVE_WAY,825,485,856,521
1277108851Image000046.jpg,32,37,OTHER,823,520,855,557
1277108851Image000046.jpg,13,13,80_SIGN,518,543,531,556
1277108851Image000046.jpg,8,10,PRIORITY_ROAD,522,554,530,564
1277108851Image000046.jpg,12,11,80_SIGN,294,552,306,563
1277108851Image000046.jpg,56,59,PEDESTRIAN_CROSSING,140,367,196,426
1277108851Image000046.jpg,65,66,PASS_RIGHT_SIDE,133,436,198,502
1277108851Image000046.jpg,54,58,PEDESTRIAN_CROSSING,863,396,917,454
1277108851Image000046.jpg,31,36,GIVE_WAY,825,485,856,521
1277108851Image000046.jpg,32,37,OTHER,823,520,855,557
1277108851Image000046.jpg,13,13,80_SIGN,518,543,531,556
1277108851Image000046.jpg,8,10,PRIORITY_ROAD,522,554,530,564
1277108851Image000046.jpg,12,11,80_SIGN,294,552,306,563
1277108851Image000046.jpg,56,59,PEDESTRIAN_CROSSING,140,367,196,426
1277108851Image000046.jpg,65,66,PASS_RIGHT_SIDE,133,436,198,502
1277108851Image000046.jpg,54,58,PEDESTRIAN_CROSSING,863,396,917,454
1277108851Image000046.jpg,31,36,GIVE_WAY,825,485,856,521
1277108851Image000046.jpg,32,37,OTHER,823,520,855,557
1277108851Image000046.jpg,13,13,80_SIGN,518,543,531,556
1277108851Image000046.jpg,8,10,PRIORITY_ROAD,522,554,530,564
1277108851Image000046.jpg,12,11,80_SIGN,294,552,306,563
1277108851Image000046.jpg,56,59,PEDESTRIAN_CROSSING,140,367,196,426
1277108851Image000046.jpg,65,66,PASS_RIGHT_SIDE,133,436,198,502
1277108851Image000046.jpg,54,58,PEDESTRIAN_CROSSING,863,396,917,454
1277108851Image000046.jpg,31,36,GIVE_WAY,825,485,856,521
1277108851Image000046.jpg,32,37,OTHER,823,520,855,557
1277108851Image000046.jpg,13,13,80_SIGN,518,543,531,556
1277108851Image000046.jpg,8,10,PRIORITY_ROAD,522,554,530,564
1277108851Image000046.jpg,12,11,80_SIGN,294,552,306,563
1277108851Image000046.jpg,56,59,PEDESTRIAN_CROSSING,140,367,196,426
1277108851Image000046.jpg,65,66,PASS_RIGHT_SIDE,133,436,198,502
1277108851Image000046.jpg,54,58,PEDESTRIAN_CROSSING,863,396,917,454
1277108851Image000046.jpg,31,36,GIVE_WAY,825,485,856,521
1277108851Image000046.jpg,32,37,OTHER,823,520,855,557
1277108851Image000046.jpg,13,13,80_SIGN,518,543,531,556
1277108851Image000046.jpg,8,10,PRIORITY_ROAD,522,554,530,564
1277108851Image000046.jpg,12,11,80_SIGN,294,552,306,563
1277108851Image000046.jpg,56,59,PEDESTRIAN_CROSSING,140,367,196,426
1277108851Image000046.jpg,65,66,PASS_RIGHT_SIDE,133,436,198,502
1277108851Image000046.jpg,54,58,PEDESTRIAN_CROSSING,863,396,917,454
1277108851Image000046.jpg,31,36,GIVE_WAY,825,485,856,521
1277108851Image000046.jpg,32,37,OTHER,823,520,855,557
1277108851Image000046.jpg,13,13,80_SIGN,518,543,531,556
1277108851Image000046.jpg,8,10,PRIORITY_ROAD,522,554,530,564
1277108851Image000046.jpg,12,11,80_SIGN,294,552,306,563
1277108851Image000046.jpg,56,59,PEDESTRIAN_CROSSING,140,367,196,426
1277108851Image000046.jpg,65,66,PASS_RIGHT_SIDE,133,436,198,502
1277108851Image000046.jpg,54,58,PEDESTRIAN_CROSSING,863,396,917,454
1277108851Image000046.jpg,31,36,GIVE_WAY,825,485,856,521
1277108851Image000046.jpg,32,37,OTHER,823,520,855,557
1277108851Image000046.jpg,13,13,80_SIGN,518,543,531,556
1277108851Image000046.jpg,8,10,PRIORITY_ROAD,522,554,530,564
1277108851Image000046.jpg,12,11,80_SIGN,294,552,306,563
1277108851Image000046.jpg,56,59,PEDESTRIAN_CROSSING,140,367,196,426
1277108851Image000046.jpg,65,66,PASS_RIGHT_SIDE,133,436,198,502
1277108851Image000046.jpg,54,58,PEDESTRIAN_CROSSING,863,396,917,454
1277108851Image000046.jpg,31,36,GIVE_WAY,825,485,856,521
1277108851Image000046.jpg,32,37,OTHER,823,520,855,557
1277108851Image000046.jpg,13,13,80_SIGN,518,543,531,556
1277108851Image000046.jpg,8,10,PRIORITY_ROAD,522,554,530,564
